event_id,source_layer_idx,target_layer_idx,prefetch_expert_count,prefetch_resident_expert_count,issued_load_expert_count,prefetch_redundant_candidate_ratio,cache_load_size,prefetch_size
4707,14,15,4,4,0,1.0,56,4
4709,15,16,4,4,0,1.0,56,4
4711,16,17,4,4,0,1.0,56,4
4713,17,18,4,4,0,1.0,56,4
4715,18,19,4,4,0,1.0,56,4
4717,19,20,4,4,0,1.0,56,4
4719,20,21,4,4,0,1.0,56,4
4721,21,22,4,4,0,1.0,56,4
4723,22,23,4,4,0,1.0,56,4
4725,23,24,4,4,0,1.0,56,4
4727,24,25,4,4,0,1.0,56,4
4729,25,26,4,4,0,1.0,56,4
4736,1,2,4,4,0,1.0,56,4
4738,2,3,4,4,0,1.0,56,4
4740,3,4,4,4,0,1.0,56,4
4742,4,5,4,4,0,1.0,56,4
4744,5,6,4,4,0,1.0,56,4
4746,6,7,4,4,0,1.0,56,4
4748,7,8,4,4,0,1.0,56,4
4750,8,9,4,4,0,1.0,56,4
4752,9,10,4,4,0,1.0,56,4
4754,10,11,4,4,0,1.0,56,4
4756,11,12,4,4,0,1.0,56,4
4758,12,13,4,4,0,1.0,56,4
4760,13,14,4,4,0,1.0,56,4
4762,14,15,4,4,0,1.0,56,4
4764,15,16,4,4,0,1.0,56,4
4766,16,17,4,4,0,1.0,56,4
4768,17,18,4,4,0,1.0,56,4
4770,18,19,4,4,0,1.0,56,4
4772,19,20,4,4,0,1.0,56,4
4774,20,21,4,4,0,1.0,56,4
4776,21,22,4,4,0,1.0,56,4
4780,22,23,4,3,1,0.75,56,4
4782,23,24,4,4,0,1.0,56,4
4784,24,25,4,4,0,1.0,56,4
4786,25,26,4,4,0,1.0,56,4
